group,year,p1,p2,n,z,a1,a2,a3,a4,m1,obj_cost,yield,test_cost,mod_cost,downsteam_NMC,resid_risk1,resid_risk2,season
NE-693-2018-L,2018,0,0,1163.54346768999,1,0,0,0,0,0,23270.8693537998,1163.54346768999,0,0,0,0,0,L
LA-700-2018-H,2018,0,0,9122.74611318508,1,0,0,0,0,0,182454.922263702,9122.74611318508,0,0,0,0,0,H
LA-700-2018-L,2018,0,0,9122.74611318508,1,0,0,0,0,0,182454.922263702,9122.74611318508,0,0,0,0,0,L
LA-701-2018-H,2018,0,0,6151.44890062131,1,0,0,0,0,0,123028.978012426,6151.44890062131,0,0,0,0,0,H
LA-701-2018-L,2018,0,0,6151.44890062131,1,0,0,0,0,0,123028.978012426,6151.44890062131,0,0,0,0,0,L
LA-703-2018-H,2018,0,0,4475.70587727148,1,0,0,0,0,0,89514.1175454296,4475.70587727148,0,0,0,0,0,H
LA-703-2018-L,2018,0,0,4475.70587727148,1,0,0,0,0,0,89514.1175454296,4475.70587727148,0,0,0,0,0,L
LA-704-2018-H,2018,0,0.000146206307010658,6839.65022060985,1,0,0,0,0,0,174784.624412197,6839.65022060985,0,0,37991.6199999999,0,0.000146206307010658,H
LA-704-2018-L,2018,0,0,6839.65022060985,1,0,0,0,0,0,136793.004412197,6839.65022060985,0,0,0,0,0,L
LA-705-2018-H,2018,6.59343111433156e-07,0,10044.1127562501,1,0,0,0,0,0,200946.75261432,10044.1127562501,0,0,64.4974893178808,6.59343111433156e-07,0,H
LA-705-2018-L,2018,0,0,10044.1127562501,1,0,0,0,0,0,200882.255125002,10044.1127562501,0,0,0,0,0,L
LA-706-2018-H,2018,3.13350858638175e-06,0,4226.90180909215,1,0,0,0,0,0,84667.0311604788,4226.90180909215,0,0,128.994978635762,3.13350858638175e-06,0,H
LA-706-2018-L,2018,0,0,4226.90180909215,1,0,0,0,0,0,84538.036181843,4226.90180909215,0,0,0,0,0,L
LA-707-2018-H,2018,0,0.000312789589441613,6394.07469913039,1,0,0,0,1,0,170328.976210997,6392.17469273832,38364.4481947824,0,3799.162,0,1.56394794720807e-05,H
LA-707-2018-L,2018,0,0,6394.07469913039,1,0,0,0,0,0,127881.493982608,6394.07469913039,0,0,0,0,0,L
LA-708-2018-H,2018,1.08630679368907e-06,0.0003280646516941,6096.35932939485,1,0,0,0,1,0,162652.798810276,6094.45932330049,36578.1559763691,0,3863.65948931788,1.08630679368907e-06,1.6403232584705e-05,H
LA-708-2018-L,2018,0,0,6096.35932939485,1,0,0,0,0,0,121927.186587897,6096.35932939485,0,0,0,0,0,L
LA-710-2018-H,2018,0,0.000341173731600823,2931.05801348743,1,0,0,0,1,0,78248.9741055016,2930.10801055737,17586.3480809246,0,1899.58100000001,0,1.70586865800412e-05,H
LA-710-2018-L,2018,0,0,2931.05801348743,1,0,0,0,0,0,58621.1602697486,2931.05801348743,0,0,0,0,0,L
LA-711-2018-H,2018,0,0.000826776337428815,4838.06782912966,1,0,0,0,1,0,133952.120266126,4834.26782429559,29028.406974778,0,7598.324,0,4.13388168714408e-05,H
LA-711-2018-L,2018,1.36883499574307e-06,0,4838.06782912966,1,0,0,0,0,0,96825.8540719111,4838.06782912966,0,0,64.4974893178807,1.36883499574307e-06,0,L
LA-712-2018-H,2018,0,0,5407.69142133226,1,0,0,0,0,0,108153.828426645,5407.69142133226,0,0,0,0,0,H
LA-712-2018-L,2018,1.22464764357058e-06,0,5407.69142133226,1,0,0,0,0,0,108218.325915963,5407.69142133226,0,0,64.4974893178808,1.22464764357058e-06,0,L
LA-713-2018-H,2018,0,0,3267.7415320286,1,0,0,0,0,0,65354.830640572,3267.7415320286,0,0,0,0,0,H
LA-713-2018-L,2018,0,0,3267.7415320286,1,0,0,0,0,0,65354.830640572,3267.7415320286,0,0,0,0,0,L
LA-714-2018-H,2018,0,0,3134.24907511681,1,0,0,0,0,0,62684.9815023362,3134.24907511681,0,0,0,0,0,H
LA-714-2018-L,2018,0,0,3134.24907511681,1,0,0,0,0,0,62684.9815023362,3134.24907511681,0,0,0,0,0,L
AR-716-2018-H,2018,0,0,2731.17685868593,1,0,0,0,0,0,54623.5371737186,2731.17685868593,0,0,0,0,0,H
AR-716-2018-L,2018,0,0,2731.17685868593,1,0,0,0,0,0,54623.5371737186,2731.17685868593,0,0,0,0,0,L
AR-717-2018-H,2018,0,0,1759.7553349997,1,0,0,0,0,0,35195.106699994,1759.7553349997,0,0,0,0,0,H
AR-717-2018-L,2018,0,0,1759.7553349997,1,0,0,0,0,0,35195.106699994,1759.7553349997,0,0,0,0,0,L
AR-718-2018-H,2018,3.20519316835743e-06,0,2066.18328707011,1,0,0,0,0,0,41388.1632307201,2066.18328707011,0,0,64.497489317881,3.20519316835743e-06,0,H
AR-718-2018-L,2018,0,0,2066.18328707011,1,0,0,0,0,0,41323.6657414022,2066.18328707011,0,0,0,0,0,L
AR-719-2018-H,2018,0,0,2752.01900031679,1,0,0,0,0,0,55040.3800063358,2752.01900031679,0,0,0,0,0,H
AR-719-2018-L,2018,0,0,2752.01900031679,1,0,0,0,0,0,55040.3800063358,2752.01900031679,0,0,0,0,0,L
AR-720-2018-H,2018,0,0,6162.98896684635,1,0,0,0,0,0,123259.779336927,6162.98896684635,0,0,0,0,0,H
AR-720-2018-L,2018,0,0,6162.98896684635,1,0,0,0,0,0,123259.779336927,6162.98896684635,0,0,0,0,0,L
AR-721-2018-H,2018,0,0,5057.01445439906,1,0,0,0,0,0,101140.289087981,5057.01445439906,0,0,0,0,0,H
AR-721-2018-L,2018,0,0,5057.01445439906,1,0,0,0,0,0,101140.289087981,5057.01445439906,0,0,0,0,0,L
AR-722-2018-H,2018,0,0,3464.86871418889,1,0,0,0,0,0,69297.3742837778,3464.86871418889,0,0,0,0,0,H
AR-722-2018-L,2018,0,0,3464.86871418889,1,0,0,0,0,0,69297.3742837778,3464.86871418889,0,0,0,0,0,L
AR-723-2018-H,2018,0,0,2828.860260469,1,0,0,0,0,0,56577.20520938,2828.860260469,0,0,0,0,0,H
AR-723-2018-L,2018,0,0,2828.860260469,1,0,0,0,0,0,56577.20520938,2828.860260469,0,0,0,0,0,L
AR-724-2018-H,2018,0,0,3577.31933880189,1,0,0,0,0,0,71546.3867760378,3577.31933880189,0,0,0,0,0,H
AR-724-2018-L,2018,0,0,3577.31933880189,1,0,0,0,0,0,71546.3867760378,3577.31933880189,0,0,0,0,0,L
AR-725-2018-H,2018,0,0,1721.17313793421,1,0,0,0,0,0,34423.4627586842,1721.17313793421,0,0,0,0,0,H
AR-725-2018-L,2018,0,0,1721.17313793421,1,0,0,0,0,0,34423.4627586842,1721.17313793421,0,0,0,0,0,L
AR-726-2018-H,2018,0,0,2225.10057783065,1,0,0,0,0,0,44502.011556613,2225.10057783065,0,0,0,0,0,H
AR-726-2018-L,2018,0,0,2225.10057783065,1,0,0,0,0,0,44502.011556613,2225.10057783065,0,0,0,0,0,L
AR-727-2018-H,2018,0,0,7073.93596640522,1,0,0,0,0,0,141478.719328104,7073.93596640522,0,0,0,0,0,H
AR-727-2018-L,2018,0,0,7073.93596640522,1,0,0,0,0,0,141478.719328104,7073.93596640522,0,0,0,0,0,L
AR-728-2018-H,2018,0,0,1990.6830329298,1,0,0,0,0,0,39813.660658596,1990.6830329298,0,0,0,0,0,H
AR-728-2018-L,2018,0,0,1990.6830329298,1,0,0,0,0,0,39813.660658596,1990.6830329298,0,0,0,0,0,L
AR-729-2018-H,2018,0,0,3702.53375557641,1,0,0,0,0,0,74050.6751115282,3702.53375557641,0,0,0,0,0,H
AR-729-2018-L,2018,0,0,3702.53375557641,1,0,0,0,0,0,74050.6751115282,3702.53375557641,0,0,0,0,0,L
OK-730-2018-H,2018,5.99282372495377e-07,9.04916382468019e-05,11050.7447911668,1,0,0,0,0,0,259071.013312654,11050.7447911668,0,0,38056.1174893177,5.99282372495377e-07,9.04916382468019e-05,H
OK-730-2018-L,2018,0,0,11050.7447911668,1,0,0,0,0,0,221014.895823336,11050.7447911668,0,0,0,0,0,L
OK-731-2018-H,2018,0,9.49657091895833e-05,10530.116697214,1,0,0,0,0,0,248593.95394428,10530.116697214,0,0,37991.62,0,9.49657091895833e-05,H
OK-731-2018-L,2018,6.28911981387969e-07,0,10530.116697214,1,0,0,0,0,0,210666.831433598,10530.116697214,0,0,64.4974893178808,6.28911981387969e-07,0,L
OK-734-2018-H,2018,0,0,1517.65736425817,1,0,0,0,0,0,30353.1472851634,1517.65736425817,0,0,0,0,0,H
OK-734-2018-L,2018,0,0,1517.65736425817,1,0,0,0,0,0,30353.1472851634,1517.65736425817,0,0,0,0,0,L
OK-735-2018-H,2018,3.7648132938864e-06,0,3518.1115446259,1,0,0,0,0,0,70491.2258711538,3518.1115446259,0,0,128.994978635762,3.7648132938864e-06,0,H
OK-735-2018-L,2018,0,0,3518.1115446259,1,0,0,0,0,0,70362.230892518,3518.1115446259,0,0,0,0,0,L
OK-736-2018-H,2018,0,0.00102907904312149,971.742653476566,1,0,0,0,1,0,27305.5330560566,970.792652505824,5830.4559208594,0,1899.58100000001,0,5.14539521560745e-05,H
OK-736-2018-L,2018,0,0,971.742653476566,1,0,0,0,0,0,19434.8530695313,971.742653476566,0,0,0,0,0,L
OK-737-2018-H,2018,0,0,1779.05653263296,1,0,0,0,0,0,35581.1306526592,1779.05653263296,0,0,0,0,0,H
OK-737-2018-L,2018,0,0,1779.05653263296,1,0,0,0,0,0,35581.1306526592,1779.05653263296,0,0,0,0,0,L
OK-738-2018-H,2018,0,0,530.180450505191,1,0,0,0,0,0,10603.6090101038,530.180450505191,0,0,0,0,0,H
OK-738-2018-L,2018,0,0,530.180450505191,1,0,0,0,0,0,10603.6090101038,530.180450505191,0,0,0,0,0,L
OK-739-2018-H,2018,0,0,467.194085699616,1,0,0,0,0,0,9343.88171399232,467.194085699616,0,0,0,0,0,H
OK-739-2018-L,2018,0,0,467.194085699616,1,0,0,0,0,0,9343.88171399232,467.194085699616,0,0,0,0,0,L
OK-740-2018-H,2018,0,0,9700.64003555749,1,0,0,0,0,0,194012.80071115,9700.64003555749,0,0,0,0,0,H
OK-740-2018-L,2018,0,0,9700.64003555749,1,0,0,0,0,0,194012.80071115,9700.64003555749,0,0,0,0,0,L
OK-741-2018-H,2018,0,0.000147066033562681,6799.66662440642,1,0,0,0,0,0,173984.952488128,6799.66662440642,0,0,37991.6199999999,0,0.000147066033562681,H
OK-741-2018-L,2018,9.73947242136964e-07,0,6799.66662440642,1,0,0,0,0,0,136057.829977446,6799.66662440642,0,0,64.4974893178808,9.73947242136964e-07,0,L
OK-743-2018-H,2018,0,0,2139.94160375862,1,0,0,0,0,0,42798.8320751724,2139.94160375862,0,0,0,0,0,H
OK-743-2018-L,2018,0,0,2139.94160375862,1,0,0,0,0,0,42798.8320751724,2139.94160375862,0,0,0,0,0,L
OK-744-2018-H,2018,0,0,3701.23400121804,1,0,0,0,0,0,74024.6800243608,3701.23400121804,0,0,0,0,0,H
OK-744-2018-L,2018,0,0,3701.23400121804,1,0,0,0,0,0,74024.6800243608,3701.23400121804,0,0,0,0,0,L
OK-745-2018-H,2018,0,0,1431.07782965463,1,0,0,0,0,0,28621.5565930926,1431.07782965463,0,0,0,0,0,H
OK-745-2018-L,2018,4.62764247971729e-06,0,1431.07782965463,1,0,0,0,0,0,28686.0540824105,1431.07782965463,0,0,64.4974893178808,4.62764247971729e-06,0,L
OK-746-2018-H,2018,0,0,929.390036473391,1,0,0,0,0,0,18587.8007294678,929.390036473391,0,0,0,0,0,H
OK-746-2018-L,2018,0,0,929.390036473391,1,0,0,0,0,0,18587.8007294678,929.390036473391,0,0,0,0,0,L
OK-747-2018-H,2018,0,0,1449.5742171269,1,0,0,0,0,0,28991.484342538,1449.5742171269,0,0,0,0,0,H
OK-747-2018-L,2018,4.56859433483676e-06,0,1449.5742171269,1,0,0,0,0,0,29055.9818318559,1449.5742171269,0,0,64.4974893178808,4.56859433483676e-06,0,L
OK-748-2018-H,2018,2.02625512711682e-06,0,3268.35276943365,1,0,0,0,0,0,65431.5528779909,3268.35276943365,0,0,64.4974893178808,2.02625512711682e-06,0,H
OK-748-2018-L,2018,0,0,3268.35276943365,1,0,0,0,0,0,65367.055388673,3268.35276943365,0,0,0,0,0,L
OK-749-2018-H,2018,0,0,1896.39761475706,1,0,0,0,0,0,37927.9522951412,1896.39761475706,0,0,0,0,0,H
OK-749-2018-L,2018,0,0,1896.39761475706,1,0,0,0,0,0,37927.9522951412,1896.39761475706,0,0,0,0,0,L
TX-750-2018-H,2018,0,0,37055.4686521654,1,0,0,0,0,0,741109.373043308,37055.4686521654,0,0,0,0,0,H
TX-750-2018-L,2018,0,0,37055.4686521654,1,0,0,0,0,0,741109.373043308,37055.4686521654,0,0,0,0,0,L
TX-751-2018-H,2018,0,0,13269.2166676812,1,0,0,0,0,0,265384.333353624,13269.2166676812,0,0,0,0,0,H
TX-751-2018-L,2018,0,0,13269.2166676812,1,0,0,0,0,0,265384.333353624,13269.2166676812,0,0,0,0,0,L
TX-752-2018-H,2018,0,0,22514.0417554181,1,0,0,0,0,0,450280.835108362,22514.0417554181,0,0,0,0,0,H
TX-752-2018-L,2018,2.94150496309605e-07,0,22514.0417554181,1,0,0,0,0,0,450345.33259768,22514.0417554181,0,0,64.4974893178809,2.94150496309605e-07,0,L
TX-754-2018-H,2018,1.10404293436272e-06,0,5998.42302338907,1,0,0,0,0,0,120032.957957099,5998.42302338907,0,0,64.4974893178806,1.10404293436272e-06,0,H
TX-754-2018-L,2018,0,0,5998.42302338907,1,0,0,0,0,0,119968.460467781,5998.42302338907,0,0,0,0,0,L
TX-755-2018-H,2018,2.94437400778349e-06,0,2249.21037163917,1,0,0,0,0,0,45048.7049221013,2249.21037163917,0,0,64.497489317881,2.94437400778349e-06,0,H
TX-755-2018-L,2018,0,0,2249.21037163917,1,0,0,0,0,0,44984.2074327834,2249.21037163917,0,0,0,0,0,L
TX-756-2018-H,2018,0,0,5965.0615213115,1,0,0,0,0,0,119301.23042623,5965.0615213115,0,0,0,0,0,H
TX-756-2018-L,2018,0,0,5965.0615213115,1,0,0,0,0,0,119301.23042623,5965.0615213115,0,0,0,0,0,L
TX-757-2018-H,2018,0,0,6196.63169118116,1,0,0,0,0,0,123932.633823623,6196.63169118116,0,0,0,0,0,H
TX-757-2018-L,2018,0,0,6196.63169118116,1,0,0,0,0,0,123932.633823623,6196.63169118116,0,0,0,0,0,L
TX-758-2018-H,2018,0,0,2267.67325419919,1,0,0,0,0,0,45353.4650839838,2267.67325419919,0,0,0,0,0,H
TX-758-2018-L,2018,0,0,2267.67325419919,1,0,0,0,0,0,45353.4650839838,2267.67325419919,0,0,0,0,0,L
TX-759-2018-H,2018,0,0,4609.50100099709,1,0,0,0,0,0,92190.0200199418,4609.50100099709,0,0,0,0,0,H
TX-759-2018-L,2018,0,0,4609.50100099709,1,0,0,0,0,0,92190.0200199418,4609.50100099709,0,0,0,0,0,L
TX-760-2018-H,2018,3.23668591411562e-07,0,20460.7945658542,1,0,0,0,0,0,409280.388806402,20460.7945658542,0,0,64.4974893178806,3.23668591411562e-07,0,H
TX-760-2018-L,2018,0,0,20460.7945658542,1,0,0,0,0,0,409215.891317084,20460.7945658542,0,0,0,0,0,L
TX-761-2018-H,2018,0,0,16186.762002415,1,0,0,0,0,0,323735.2400483,16186.762002415,0,0,0,0,0,H
TX-761-2018-L,2018,0,0,16186.762002415,1,0,0,0,0,0,323735.2400483,16186.762002415,0,0,0,0,0,L
TX-762-2018-H,2018,0,0,7862.30091750618,1,0,0,0,0,0,157246.018350124,7862.30091750618,0,0,0,0,0,H
TX-762-2018-L,2018,0,0,7862.30091750618,1,0,0,0,0,0,157246.018350124,7862.30091750618,0,0,0,0,0,L
TX-763-2018-H,2018,0,0,3112.42141658118,1,0,0,0,0,0,62248.4283316236,3112.42141658118,0,0,0,0,0,H
TX-763-2018-L,2018,0,0,3112.42141658118,1,0,0,0,0,0,62248.4283316236,3112.42141658118,0,0,0,0,0,L
TX-764-2018-H,2018,0,0,2556.12906222676,1,0,0,0,0,0,51122.5812445352,2556.12906222676,0,0,0,0,0,H
TX-764-2018-L,2018,0,0,2556.12906222676,1,0,0,0,0,0,51122.5812445352,2556.12906222676,0,0,0,0,0,L
TX-765-2018-H,2018,0,0,8470.20380071564,1,0,0,0,0,0,169404.076014313,8470.20380071564,0,0,0,0,0,H
TX-765-2018-L,2018,0,0,8470.20380071564,1,0,0,0,0,0,169404.076014313,8470.20380071564,0,0,0,0,0,L
TX-766-2018-H,2018,2.31380600201954e-06,0,2862.17450836895,1,0,0,0,0,0,57307.9876566969,2862.17450836895,0,0,64.4974893178809,2.31380600201954e-06,0,H
TX-766-2018-L,2018,0,0,2862.17450836895,1,0,0,0,0,0,57243.490167379,2862.17450836895,0,0,0,0,0,L
TX-767-2018-H,2018,0,0,3070.11361426699,1,0,0,0,0,0,61402.2722853398,3070.11361426699,0,0,0,0,0,H
TX-767-2018-L,2018,0,0,3070.11361426699,1,0,0,0,0,0,61402.2722853398,3070.11361426699,0,0,0,0,0,L
TX-768-2018-H,2018,4.20084217893224e-06,0,1576.47354368706,1,0,0,0,0,0,31593.9683630591,1576.47354368706,0,0,64.4974893178807,4.20084217893224e-06,0,H
TX-768-2018-L,2018,0,0,1576.47354368706,1,0,0,0,0,0,31529.4708737412,1576.47354368706,0,0,0,0,0,L
TX-769-2018-H,2018,2.85974342138418e-06,0,2315.7729839574,1,0,0,0,0,0,46379.9571684659,2315.7729839574,0,0,64.4974893178808,2.85974342138418e-06,0,H
TX-769-2018-L,2018,0,0,2315.7729839574,1,0,0,0,0,0,46315.459679148,2315.7729839574,0,0,0,0,0,L
TX-770-2018-H,2018,1.27844806532613e-07,0.000120309513862442,51801.2169278226,1,0,0,0,0,0,1272859.42097449,51801.2169278226,0,0,236835.082418035,1.27844806532613e-07,0.000120309513862442,H
TX-770-2018-L,2018,0,0,51801.2169278226,1,0,0,0,0,0,1036024.33855645,51801.2169278226,0,0,0,0,0,L
TX-773-2018-H,2018,0,0.0003122994597859,19147.1141362889,1,0,0,0,1,0,510032.496179773,19141.4334654166,114882.684817733,0,11358.7979959267,0,1.5614972989295e-05,H
TX-773-2018-L,2018,0,0,19147.1141362889,1,0,0,0,0,0,382942.282725778,19147.1141362889,0,0,0,0,0,L
TX-774-2018-H,2018,0,4.12822641833788e-05,18105.9394376361,1,0,0,0,0,0,390515.783742539,18105.9394376361,0,0,28396.9949898167,0,4.12822641833788e-05,H
TX-774-2018-L,2018,0,0,18105.9394376361,1,0,0,0,0,0,362118.788752722,18105.9394376361,0,0,0,0,0,L
TX-775-2018-H,2018,3.26468621123227e-07,0,20285.3080749579,1,0,0,0,0,0,405770.658988476,20285.3080749579,0,0,64.4974893178806,3.26468621123227e-07,0,H
TX-775-2018-L,2018,0,0,20285.3080749579,1,0,0,0,0,0,405706.161499158,20285.3080749579,0,0,0,0,0,L
TX-776-2018-H,2018,0,0,4840.50088877995,1,0,0,0,0,0,96810.017775599,4840.50088877995,0,0,0,0,0,H
TX-776-2018-L,2018,0,0,4840.50088877995,1,0,0,0,0,0,96810.017775599,4840.50088877995,0,0,0,0,0,L
TX-777-2018-H,2018,0,0,2542.95911028481,1,0,0,0,0,0,50859.1822056962,2542.95911028481,0,0,0,0,0,H
TX-777-2018-L,2018,0,0,2542.95911028481,1,0,0,0,0,0,50859.1822056962,2542.95911028481,0,0,0,0,0,L
TX-778-2018-H,2018,0,0,5326.89804487141,1,0,0,0,0,0,106537.960897428,5326.89804487141,0,0,0,0,0,H
TX-778-2018-L,2018,0,0,5326.89804487141,1,0,0,0,0,0,106537.960897428,5326.89804487141,0,0,0,0,0,L
TX-779-2018-H,2018,0,0,2926.63420549212,1,0,0,0,0,0,58532.6841098424,2926.63420549212,0,0,0,0,0,H
TX-779-2018-L,2018,0,0,2926.63420549212,1,0,0,0,0,0,58532.6841098424,2926.63420549212,0,0,0,0,0,L
TX-780-2018-H,2018,0,0,9577.60250669767,1,0,0,0,0,0,191552.050133953,9577.60250669767,0,0,0,0,0,H
TX-780-2018-L,2018,0,0,9577.60250669767,1,0,0,0,0,0,191552.050133953,9577.60250669767,0,0,0,0,0,L
TX-781-2018-H,2018,0,0,6825.38551318911,1,0,0,0,0,0,136507.710263782,6825.38551318911,0,0,0,0,0,H
TX-781-2018-L,2018,0,0,6825.38551318911,1,0,0,0,0,0,136507.710263782,6825.38551318911,0,0,0,0,0,L
TX-782-2018-H,2018,0,0,28439.2013519691,1,0,0,0,0,0,568784.027039382,28439.2013519691,0,0,0,0,0,H
TX-782-2018-L,2018,0,0,28439.2013519691,1,0,0,0,0,0,568784.027039382,28439.2013519691,0,0,0,0,0,L
TX-783-2018-H,2018,0,0,4133.54713562008,1,0,0,0,0,0,82670.9427124016,4133.54713562008,0,0,0,0,0,H
TX-783-2018-L,2018,1.60213887467814e-06,0,4133.54713562008,1,0,0,0,0,0,82735.4402017195,4133.54713562008,0,0,64.4974893178809,1.60213887467814e-06,0,L
TX-784-2018-H,2018,0,0,5461.03908447499,1,0,0,0,0,0,109220.7816895,5461.03908447499,0,0,0,0,0,H
TX-784-2018-L,2018,0,0,5461.03908447499,1,0,0,0,0,0,109220.7816895,5461.03908447499,0,0,0,0,0,L
TX-785-2018-H,2018,2.93862058966191e-07,0.000133119512711685,22536.1401862814,1,0,0,0,0,0,564762.161214946,22536.1401862814,0,0,114039.357489318,2.93862058966191e-07,0.000133119512711685,H
TX-785-2018-L,2018,0,0,22536.1401862814,1,0,0,0,0,0,450722.803725628,22536.1401862814,0,0,0,0,0,L
TX-786-2018-H,2018,0,0,15218.9041945459,1,0,0,0,0,0,304378.083890918,15218.9041945459,0,0,0,0,0,H
TX-786-2018-L,2018,0,0,15218.9041945459,1,0,0,0,0,0,304378.083890918,15218.9041945459,0,0,0,0,0,L
TX-787-2018-H,2018,0,5.96714460875051e-05,16758.4341517977,1,0,0,0,0,0,373160.303035954,16758.4341517977,0,0,37991.62,0,5.96714460875051e-05,H
TX-787-2018-L,2018,0,0,16758.4341517977,1,0,0,0,0,0,335168.683035954,16758.4341517977,0,0,0,0,0,L
TX-788-2018-H,2018,0,0,3143.19882795295,1,0,0,0,0,0,62863.976559059,3143.19882795295,0,0,0,0,0,H
TX-788-2018-L,2018,0,0,3143.19882795295,1,0,0,0,0,0,62863.976559059,3143.19882795295,0,0,0,0,0,L
TX-789-2018-H,2018,0,0,1228.40543627409,1,0,0,0,0,0,24568.1087254818,1228.40543627409,0,0,0,0,0,H
TX-789-2018-L,2018,0,0,1228.40543627409,1,0,0,0,0,0,24568.1087254818,1228.40543627409,0,0,0,0,0,L
TX-790-2018-H,2018,0,0,4010.08106382872,1,0,0,0,0,0,80201.6212765744,4010.08106382872,0,0,0,0,0,H
TX-790-2018-L,2018,0,0,4010.08106382872,1,0,0,0,0,0,80201.6212765744,4010.08106382872,0,0,0,0,0,L
TX-791-2018-H,2018,0,0.000508773065295133,3931.0257095466,1,0,0,0,1,0,106288.994768037,3929.12570561757,23586.1542572796,0,3799.162,0,2.54386532647567e-05,H
TX-791-2018-L,2018,0,0,3931.0257095466,1,0,0,0,0,0,78620.514190932,3931.0257095466,0,0,0,0,0,L
TX-792-2018-H,2018,0,0,592.469624235546,1,0,0,0,0,0,11849.3924847109,592.469624235546,0,0,0,0,0,H
TX-792-2018-L,2018,0,0,592.469624235546,1,0,0,0,0,0,11849.3924847109,592.469624235546,0,0,0,0,0,L
TX-793-2018-H,2018,0,0.000388454087347268,2574.30680374339,1,0,0,0,1,0,68973.3572764218,2573.35680117008,15445.8408224603,0,1899.581,0,1.94227043673634e-05,H
TX-793-2018-L,2018,0,0,2574.30680374339,1,0,0,0,0,0,51486.1360748678,2574.30680374339,0,0,0,0,0,L
TX-794-2018-H,2018,0,0,4531.6396748342,1,0,0,0,0,0,90632.793496684,4531.6396748342,0,0,0,0,0,H
TX-794-2018-L,2018,0,0,4531.6396748342,1,0,0,0,0,0,90632.793496684,4531.6396748342,0,0,0,0,0,L
TX-795-2018-H,2018,0,0,1735.43967538149,1,0,0,0,0,0,34708.7935076298,1735.43967538149,0,0,0,0,0,H
TX-795-2018-L,2018,0,0,1735.43967538149,1,0,0,0,0,0,34708.7935076298,1735.43967538149,0,0,0,0,0,L
TX-796-2018-H,2018,0,0,2264.39413220011,1,0,0,0,0,0,45287.8826440022,2264.39413220011,0,0,0,0,0,H
TX-796-2018-L,2018,0,0,2264.39413220011,1,0,0,0,0,0,45287.8826440022,2264.39413220011,0,0,0,0,0,L
TX-797-2018-H,2018,1.92479397475615e-06,0.000108621494601896,6881.27315769513,1,0,0,0,0,0,166151.453122355,6881.27315769513,0,0,28525.9899684526,1.92479397475615e-06,0.000108621494601896,H
TX-797-2018-L,2018,0,0,6881.27315769513,1,0,0,0,0,0,137625.463153903,6881.27315769513,0,0,0,0,0,L
TX-798-2018-H,2018,0,0,1336.49171303716,1,0,0,0,0,0,26729.8342607432,1336.49171303716,0,0,0,0,0,H
TX-798-2018-L,2018,0,0,1336.49171303716,1,0,0,0,0,0,26729.8342607432,1336.49171303716,0,0,0,0,0,L
TX-799-2018-H,2018,4.95716580933849e-07,7.48532037210112e-05,13359.4816292319,1,0,0,0,0,0,305245.750073956,13359.4816292319,0,0,38056.117489318,4.95716580933849e-07,7.48532037210112e-05,H
TX-799-2018-L,2018,0,0,13359.4816292319,1,0,0,0,0,0,267189.632584638,13359.4816292319,0,0,0,0,0,L
CO-800-2018-H,2018,0,7.26070464538709e-05,13772.7679177162,1,0,0,0,0,0,313446.978354324,13772.7679177162,0,0,37991.6200000001,0,7.26070464538709e-05,H
CO-800-2018-L,2018,0,0,13772.7679177162,1,0,0,0,0,0,275455.358354324,13772.7679177162,0,0,0,0,0,L
CO-801-2018-H,2018,1.16494723548178e-06,8.79535162788741e-05,11369.6420826349,1,0,0,0,0,0,265513.456631334,11369.6420826349,0,0,38120.6149786358,1.16494723548178e-06,8.79535162788741e-05,H
CO-801-2018-L,2018,0,0,11369.6420826349,1,0,0,0,0,0,227392.841652698,11369.6420826349,0,0,0,0,0,L
CO-802-2018-H,2018,0,0,17544.6750030068,1,0,0,0,0,0,350893.500060136,17544.6750030068,0,0,0,0,0,H
CO-802-2018-L,2018,0,0,17544.6750030068,1,0,0,0,0,0,350893.500060136,17544.6750030068,0,0,0,0,0,L
CO-803-2018-H,2018,0,0,2142.1660388021,1,0,0,0,0,0,42843.320776042,2142.1660388021,0,0,0,0,0,H
CO-803-2018-L,2018,0,0,2142.1660388021,1,0,0,0,0,0,42843.320776042,2142.1660388021,0,0,0,0,0,L
CO-804-2018-H,2018,0,0,3749.10941641935,1,0,0,0,0,0,74982.188328387,3749.10941641935,0,0,0,0,0,H
CO-804-2018-L,2018,0,0,3749.10941641935,1,0,0,0,0,0,74982.188328387,3749.10941641935,0,0,0,0,0,L
CO-805-2018-H,2018,0,0.000115286485439643,8674.04358964124,1,0,0,0,0,0,211472.491792825,8674.04358964124,0,0,37991.6200000001,0,0.000115286485439643,H
CO-805-2018-L,2018,0,0,8674.04358964124,1,0,0,0,0,0,173480.871792825,8674.04358964124,0,0,0,0,0,L
CO-806-2018-H,2018,0,0,4504.49697768251,1,0,0,0,0,0,90089.9395536502,4504.49697768251,0,0,0,0,0,H
CO-806-2018-L,2018,0,0,4504.49697768251,1,0,0,0,0,0,90089.9395536502,4504.49697768251,0,0,0,0,0,L
CO-807-2018-H,2018,5.40184737023876e-06,0,1225.97254279672,1,0,0,0,0,0,24583.9483452523,1225.97254279672,0,0,64.4974893178808,5.40184737023876e-06,0,H
CO-807-2018-L,2018,0,0,1225.97254279672,1,0,0,0,0,0,24519.4508559344,1225.97254279672,0,0,0,0,0,L
